id,smiles
6030,CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)Oc1cccc2ccccc12)C(=O)N(C)C
6031,COP(=S)(OC)SCn1nc(C)ccc1=O
6032,O=[N+]([O-])c1ccc(Oc2c(F)cc(Cl)cc2Cl)cc1
6033,Cc1nccn1Cc1ccccc1
6034,CCOP(=S)(OCC)SCn1nc(C)ccc1=O
6035,CN(C)C(=O)N(C)C
6036,CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(=O)N(C)C
6037,Cc1ccc(=O)n(CSP(=S)(OC(C)C)OC(C)C)n1
6038,Cc1cc(Cl)ccc1OC(C)C(=O)N(C)C
6039,CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)ON=C(C(=O)N(C)C)C(C)=NOC)C(=O)N(C)C
6040,Oc1ccc2ccccc2c1Cl
6041,CCC(=O)Nc1ncc(Cl)s1
6042,CCCOCN(C(=O)CCl)c1c(C)cccc1OCC
6043,CCOP(=O)(OCC)SCn1nc(C)ccc1=O
6044,Nc1ccc(Cl)c([N+](=O)[O-])c1
6045,CCc1ccc(=O)n(CSP(=S)(OC)OC)n1
6046,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2
6047,O=C1C=CC(=NCl)C=C1
6048,OCc1cccc(Oc2ccccc2)c1
6049,CC(=O)OC(C(=O)NC(N)=O)c1ccccc1
6050,CCCCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
6051,CCOC(=O)CC(=O)CCl
6052,CCOP(=S)(OCC)SCn1nc(CC)ccc1=O
6053,CCOC(=O)C=C(C)C
6054,CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1
6055,CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1
6056,COP(=S)(OC)SCn1nc(-c2ccccc2)ccc1=O
6057,C=C(C)C(=O)OCCN(CCOC(=O)C(=C)C)CCOC(=O)C(=C)C
6058,CC(C)C1NC(=O)c2ccccc2O1
6059,CCOP(=S)(OCC)SCn1nc(-c2ccccc2)ccc1=O
6060,S=c1[nH]c(=S)[nH]c(=S)[nH]1
6061,CC(C)OP(=S)(OC(C)C)SCn1nc(-c2ccccc2)ccc1=O
6062,CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C
6063,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12
6064,O=C(OCC(O)C1COc2ccccc2O1)N1CCOCC1
6065,CC(C)CNC(=O)OCC(O)C1COc2ccccc2O1
6066,CC(C)OP(=S)(OC(C)C)SCn1nc(Cl)ccc1=O
6067,C=CCn1c(N)cc(=O)n(CC)c1=O
6068,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1
6069,Cc1ccc(-c2ccccc2)cc1
6070,CCCCNC(=O)OCC(O)C1COc2ccccc2O1
6071,COP(=S)(OC)SCn1nc(Br)ccc1=O
6072,CC(C)NC(=O)OCC(O)C1COc2ccccc2O1
6073,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
6074,CCOP(=S)(OCC)SCn1nc(Br)ccc1=O
6075,NC1=NCC(CN2CCN(c3ccccc3)CC2)O1
6076,CCCNC(=O)OCC(O)C1COc2ccccc2O1
6077,ClP(Cl)c1ccccc1
6078,CN(C)S(=O)(=O)CCNC(=O)NCCCl
6079,COP(=S)(OC)SCn1nc(Cl)c(C)cc1=O
6080,CCN(CC)S(=O)(=O)CCNC(=O)N(CCCl)N=O
6081,CCOP(=S)(OCC)SCn1nc(Cl)c(C)cc1=O
6082,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O
6083,O=C(NC1CC1)OCC(O)C1COc2ccccc2O1
6084,Cc1cc(=O)n(CSP(=S)(OC(C)C)OC(C)C)nc1Cl
6085,CCCSC(=O)Cl
6086,N#CC(C#N)=C(C#N)C#N
6087,NS(=O)(=O)CCNC(=O)N(CCCl)N=O
6088,CCOC(=S)c1ccc(Cl)cc1
6089,CCOP(=O)(OCC)SCn1nc(Cl)c(C)cc1=O
6090,O=NN(CCCl)C(=O)NCCS(=O)(=O)N1CCCCC1
6091,CSP(=O)(SC)SC
6092,C=CCOCC(CC)(CO)COCC=C
6093,CCc1ncc(C)nc1C
6094,CCOP(=O)(OCC)SCn1ncccc1=O
6095,CNS(=O)(=O)CCNC(=O)N(CCCl)N=O
6096,CC(C)(C)c1cc(C2C(=O)c3ccccc3C2=O)cc(C(C)(C)C)c1
6097,CCCN(CCC)S(=O)(=O)CCNC(=O)N(CCCl)N=O
6098,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1
6099,O=NN(CCCl)C(=O)NCCS(=O)(=O)NCc1ccccc1
6100,NC(=O)CBr
6101,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1
6102,C=CCNC(=O)OCC(O)C1COc2ccccc2O1
6103,ClCCOCCC(OCCCl)OCCCl
6104,CN(CCO)S(=O)(=O)CCNC(=O)N(CCCl)N=O
6105,CNC(=O)Oc1ccccc1OC(CCl)OC
6106,O=NN1CN(N=O)CN(N=O)C1
6107,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1
6108,CN(C)S(=O)(=O)CCCCCNC(=O)N(CCCl)N=O
6109,CNCCC#N
6110,NCCNCCNCc1ccccc1O
6111,CCCCCCC(C)N
6112,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N=S(C)C)cc1[N+](=O)[O-]
6113,CN(C)S(=O)(=O)CCCCNC(=O)N(CCCl)N=O
6114,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2
6115,O=S1(=O)CCC(Br)C1
6116,CC(C)COC(=O)CCCOc1ccc(Cl)cc1Cl
6117,CCCN(CC)S(=O)(=O)CCNC(=O)N(CCCl)N=O
6118,O=[N+]([O-])OCCOCCO[N+](=O)[O-]
6119,CCC(SC(C)=NOC(=O)NC)C(N)=O
6120,Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl
6121,NC1CCCCC1N
6122,O=C(O)c1c(O)cccc1C=NOCc1ccc(Cl)cc1
6123,CCN(CC)C(=S)NN=Cc1ccc([N+](=O)[O-])o1
6124,CNC(=O)ON=C(C)SC(C)C(N)=O
6125,CNc1snc2ccccc12
6126,O=C(Nc1ccc([N+](=O)[O-])cc1)OCc1cccnc1
6127,BrCc1cccc(Oc2ccccc2)c1
6128,Cc1cc(O)c(C)c(C)c1O
6129,CNC(=O)ON=C(C)SCC(N)=O
6130,O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCCC2)o1
6131,CNC(=O)ON=C(C)SCC(=O)N(C)C
6132,O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCC2)o1
6133,O=C(O)c1ccccc1Nc1c(Cl)cc(Cl)c2ccccc12
6134,O=P(O)(O)Oc1ccccc1
6135,Cc1ncc(CS)c(CO)c1O
6136,CN(C)C(=S)NN=Cc1ccc([N+](=O)[O-])o1
6137,CNC(=O)ON=C(C)SCC(=O)N1CCCC1
6138,O=C(Nc1ccccc1)Nc1cnns1
6139,CN1CCN(C(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1
6140,CNC(=O)ON=C(SCC(N)=O)C(C)(C)C
6141,FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F
6142,N#Cc1cccc([N+](=O)[O-])c1C#N
6143,CCCCN(CCCC)C(=O)SCc1ccccc1
6144,CCOC(=O)Cc1ccc(-c2ccccc2)cc1
6145,CN(C)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1
6146,Oc1ccc(C2=CCCCC2)cc1
6147,CC(=NO)C(C)(O)C#Cc1ccccc1
6148,CC(=Nc1c(I)cc(I)c(C(=O)NCC(C)C(=O)O)c1I)N1CCOCC1
6149,CCC(C)(C)C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1
6150,CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)c(C)c1
6151,CC(C)(OO)c1cccc(C(C)(C)OO)c1
6152,Cc1cc(O)ccc1S(C)=O
6153,CCC(=CC(=NO)C(N)=O)C(C)[N+](=O)[O-]
6154,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
6155,CCCNC(=O)C(C)Nc1ccc(OCC)cc1
6156,CON=Cc1ccc(OCC(O)(Cn2cncn2)C(C)(C)C)cc1
6157,N#CSC=CSC#N
6158,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2N=C=O)cc1
6159,CCC(C)(C)c1ccc(OCCCCN)c(C(C)(C)CC)c1
6160,CCCCCCCCCCCCCCCCCC(O)c1ccc(C(=O)O)c(Cl)c1
6161,ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl
6162,ON=CC(O)(C#Cc1ccccc1)c1ccccc1
6163,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2
6164,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
6165,CCCC(CCC)C(C)NC(=O)CC
6166,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
6167,CC(C)CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
6168,CCN(CC)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1
6169,CCOC(=O)c1cc2c(ccc3ccccc32)oc1=O
6170,COC(=O)C=C(C)N
6171,Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O
6172,C=C(C)C(=O)OCCSCC
6173,Nc1nc2ccc(Cl)cc2o1
6174,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1
6175,CC(Cc1ccccc1)C(=O)C(C)Cc1ccccc1
6176,Cc1ccn(C(=O)NCCCCCCCl)n1
6177,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC2CCCCO2)C1OC
6178,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21
6179,CCN(N=O)C(=O)NC(C)=O
6180,CNC(=O)Oc1ccc(NC(C)=O)cc1
6181,CNC(=O)ON=C1SC(C)(C)SC1C
6182,COP(C)(=O)OC
6183,CC(=CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F
6184,Cc1cc(O)ccc1S(C)(=O)=O
6185,CCCC(=O)N(C)C(=O)ON=C1CSCCS1
6186,CNC(=O)CCS
6187,CC1(C)CC(NCC(=O)NC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1
6188,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O
6189,CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC
6190,CC(C)=CC1C(C(=O)Cl)C1(C)C
6191,CC(CC(=O)O)c1ccc(-c2ccccc2F)cc1
6192,Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C
6193,FCCBr
6194,CCOC(=O)c1ccc([N+]([O-])=Cc2ccc(N(CC)CC)cc2)cc1
6195,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
6196,COC(=O)c1c(Cl)c(Cl)c(C(=O)N(C)OC)c(Cl)c1Cl
6197,O=S(=O)(F)CCCl
6198,CCOC(=O)C(CC)(C(=O)OCCN(CC)CC)c1ccccc1
6199,N#CC=CC#N
6200,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
6201,C#CCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
6202,[O-][N+]1=NC2CC1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
6203,CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
6204,C=COCCCCCCCCCC
6205,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O
6206,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
6207,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1
6208,CCCCCCCCCCCCSC#N
6209,NP(=S)(N1CC1)N1CC1
6210,CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1
6211,Cc1ccccc1Oc1cccnn1
6212,CCOC(=O)C(CC)(CC(=O)OCCN(CC)CC)c1ccccc1
6213,NC1CC1
6214,N#CC1CCCCC1
6215,NC(=O)Cc1c([O-])on[n+]1Cc1ccccc1
6216,O=[N+]([O-])C=C1SCCN1Cc1ccccc1
6217,O=C(CCl)OCCOCCO
6218,CC(C)Nc1ccccc1
6219,CCOC(C)C#N
6220,CCOP(=O)(OCC)N(C)c1ccccc1
6221,CN(C)C(=O)n1c(Br)nc(Br)c1Br
6222,CC(O)COc1ccccc1
6223,Cc1cnc(C)c(C)n1
6224,CCCCOC(=O)COC(=O)COc1ccc(Cl)cc1Cl
6225,O=C(Oc1cc(C(=O)Oc2cc(C(=O)OC3C(OC(=O)c4cc(O)c(O)c(O)c4)CC(O)(C(=O)O)CC3OC(=O)c3cc(O)c(O)c(O)c3)cc(O)c2O)cc(O)c1O)c1cc(O)c(O)c(O)c1
6226,CCC(C)(O)Cc1ccccc1
6227,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1
6228,CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1
6229,CCOC(=O)NNc1nncc2ccccc12
6230,CCO[Si](OCC)(OCC)c1ccccc1
6231,CCOP(=O)(SC(C)CC)SC(C)CC
6232,COC=CC=C(C#N)C#N
6233,FC(F)(F)c1nc2c(Br)c(Cl)c(Br)c(Cl)c2[nH]1
6234,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O
6235,Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1
6236,CN(C)C1c2ccccc2NC(=O)c2ccccc21
6237,FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1
6238,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1
6239,Cc1c(Cl)ccc(C(C)c2ccccc2)c1C
6240,CN(C)C(=S)c1ccc2c(c1)OCO2
6241,O=[N+]([O-])c1c(Br)ccc2[nH]c(C(F)(F)F)nc12
6242,CC(c1ccccc1)c1ccccc1CCl
6243,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N
6244,CCOC(=O)C(=O)NP(=O)(OC)SC
6245,FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1
6246,CCCN(CCC)C(=O)SCc1ccccc1
6247,O=P(CC(Br)CCl)(OC(CCl)CBr)OC(CCl)CBr
6248,FC(F)(F)c1nc2c(Br)c(Br)c(Cl)c(Br)c2[nH]1
6249,COP(=O)(OC)C(O)(C(F)F)C(F)F
6250,COP(=O)(OC)OC(=C(Cl)Br)c1ccc(Cl)cc1Cl
6251,C=C(F)C(=O)OCC(F)(F)C(F)F
6252,OCCCC(O)CO
6253,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1
6254,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
6255,CCOC(=N)c1sc2ccccc2c1O
6256,O=C(O)CCCCCCCl
6257,CC(C)CC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccn1
6258,Cc1c[nH]cn1
6259,Cc1cc(C)n(CCO)c(=O)n1
6260,CCOC(C1=NCC(C)(C)N1)c1ccccc1
6261,CC1(CCl)COC1
6262,CCC(C)(CC)C(=O)OCC(C)C
6263,CCOC(=O)C=Cc1ccc2c(c1)OCO2
6264,COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1F
6265,O=c1[nH]c2cc(Br)ccc2o1
6266,CCC12COP(OC1)OC2
6267,COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1
6268,O=c1[nH]nc2n1-c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC2
6269,CC1(C)CC(=O)CC(C)(C)N1
6270,CCc1cc(=O)c2ccccc2o1
6271,O=S(=O)(CCCl)COCS(=O)(=O)CCCl
6272,COC(=O)Nc1nc2cc(Oc3ccc4[nH]c(NC(=O)OC)nc4c3)ccc2[nH]1
6273,CC(C)(C(N)=O)c1ccccc1
6274,CCCCCCCCCCCC(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21
6275,CCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1
6276,CS(=O)(=O)c1ccc(O)cc1
6277,Cc1cccc2c1C(=O)C(c1c(Cl)cccc1Cl)C2=O
6278,CCC(C)C1CCCCC1=O
6279,CCCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1
6280,CN(C)c1ccc(C=Cc2ccccc2)cc1
6281,c1ccc(C(c2ccccc2)N2CCNCC2)cc1
6282,CCCCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1
6283,CCCSP(=O)(OCC)SCn1c(=O)oc2cc(Cl)cnc21
6284,O=S(C(Cl)C(Cl)Cl)C(Cl)C(Cl)Cl
6285,CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
6286,CCCCCCC(C)=CC#N
6287,Cn1ccc(=NC(=O)c2ccccc2O)n1-c1ccccc1
6288,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
6289,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1
6290,CC(=Cc1ccccc1)CNN=C(C)C(=O)O
6291,Cc1ccc(=O)n(-c2ccccc2)c1
6292,O=C(CCCCC(=O)OC1CCCCC1)OC1CCCCC1
6293,CC(C)c1cccc(C(C)(C)O)c1
6294,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2
6295,CCCC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2
6296,NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O
6297,C=C(C)C(=O)OCCO
6298,Cc1cc2[nH]c(C(F)(F)F)nc2cc1Cl
6299,CCCC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)CCC
6300,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)OC)c1CC(C)C
6301,CCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
6302,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
6303,CCS(=O)Cc1ccccc1OC(=O)NC
6304,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
6305,Cc1ccn(C(N)=O)n1
6306,CCS(=O)(=O)Cc1ccccc1OC(=O)NC
6307,COc1ccccc1NC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C
6308,CC(=O)CC1OCC(CCl)O1
6309,CN(C)CCC=C1c2ccccc2CCc2sccc21
6310,Cc1ccc(C(=O)c2ccc(CC(=O)NCC(=O)Nc3cccc(C)c3C)n2C)cc1
6311,N#Cc1ccc(N)cc1
6312,CC(C=O)=Cc1ccco1
6313,CCCCC=CCCCCCCOC(C)=O
6314,O=[N+]([O-])c1ccccc1C1OCC(CCl)O1
6315,COc1ccc(OC)c(NC(=O)CNC(=O)Cc2ccc(C(=O)c3ccc(C)cc3)n2C)c1
6316,C1OC1CSCC1CO1
6317,ClC(Cl)(Cl)c1cccc(C(Cl)(Cl)Cl)c1
6318,O=C1C2CC3C1C1(Cl)C(Cl)C4(Cl)C2C3C1(Cl)C4(Cl)Cl
6319,O=C(Cn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2
6320,CCCCCCCCP(=O)(CCCCCCCC)CCC(C)C
6321,CCOC(=O)C(NCCNC(C(=O)OCC)c1ccccc1O)c1ccccc1O
6322,CCOP(=O)(OCC)Oc1ccc(N)cc1
6323,O=S1(=O)CCC(NNc2ccccc2)C1
6324,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C
6325,C=CCc1ccc(OC(=O)NC)c(OC)c1
6326,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1
6327,O=C(O)CCC1(Cc2ccccc2)CCCCC1=O
6328,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1
6329,CC=Cc1ccc(OC(=O)NC)c(OC)c1
6330,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)cc2[nH]1
6331,OCC1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)C(O)C1O
6332,CC(C)n1nc(-c2cccc(Cl)c2Cl)c(=N)nc1N
6333,C=CC(C)(O)CC
6334,COP(=S)(OC)Oc1cc(C)ccc1C(C)C
6335,FC(F)(F)c1nc2c(Br)c(Cl)c(Br)cc2[nH]1
6336,CC1CCCC(C)N1CCCNc1n[nH]c2ccccc12
6337,C=C(Cl)C#N
6338,C=CCc1ccc(OP(=S)(OC)OC)c(OC)c1
6339,CS(=O)(=O)OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
6340,C=C(C)C(=O)NCO
6341,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C
6342,CNC(=O)c1cnn(C(C)(C)C)c1C#N
6343,CC=Cc1ccc(OP(=S)(OC)OC)c(OC)c1
6344,CC(C)(C)OOC(=O)C(C)(C)C
6345,ClCc1cccc(Oc2ccccc2)c1
6346,Cc1ccc(C(=O)c2ccc(CC(=O)NCCn3cnc4c3c(=O)n(C)c(=O)n4C)n2C)cc1
6347,COP(=S)(OC)Oc1cc(C(C)C)ccc1C
6348,Cc1ccn(CO)n1
6349,ClC(Cl)c1cccc(Oc2ccccc2)c1
6350,CN(C)[SiH](N(C)C)N(C)C
6351,CCO[Si](CNCCCCCCN)(OCC)OCC
6352,CCOP(=O)(SC(C)CC)N1CCSC1=O
6353,NCCCCCCC(=O)O
6354,NCCNCc1ccccc1O
6355,C1=CC(OC2C=CCC2)CC1
6356,CCC(O)(CC)c1n[nH]cc1Cl
6357,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC
6358,C=COCCOCCO
6359,CC(=O)c1ccc2oc3ncccc3c(=O)c2c1
6360,C=C[Si](OOC(C)(C)C)(OOC(C)(C)C)OOC(C)(C)C
6361,CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO
6362,OCC(O)CN1CCN(c2ccccc2)CC1
6363,Cc1ccc(SN2C(=O)c3ccccc3C2=O)cc1
6364,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)N(CCCl)N=O
6365,COCC1CO1
6366,CCC(C)NCC(O)c1ccc(N)cc1
6367,CCN(CC)P1(=S)OCc2cc([N+](=O)[O-])ccc2O1
6368,C=CC(=O)OCCSCC
6369,N#CC1(O)CCCCC1
6370,C=CC(=O)NC(C)(C)CS(=O)(=O)O
6371,CC1=CC(=O)C(C)=C(C)C1=O
6372,Cc1cccc(C)c1N(CC1OCCO1)C(=O)CCl
6373,CN(C)P1(=S)OCc2cc([N+](=O)[O-])ccc2O1
6374,CC(=O)OCOC(=O)C1=C(COC(N)=O)SC2C(C(C)O)C(=O)N12
6375,CCP(=S)(OC)SCn1c(=O)oc2cccnc21
6376,N#Cc1ccc(Cl)c([N+](=O)[O-])c1
6377,CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2
6378,CCCCOC(=O)n1c(Br)nc(Br)c1Br
6379,CCSC(C)CC1CC(=O)C(C(=O)CC)C(=O)C1
6380,Cl[Si](Cl)(Cl)CCc1ccccc1
6381,CNC(=O)ON=C1COCS1
6382,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21
6383,CNC(=O)ON=C1COC(C)S1
6384,O=C(Nc1ccccc1)c1ccccc1I
6385,NC(=O)CCCCC1CCSS1
6386,c1ccc2c3c([nH]c2c1)CCCC3
6387,CCC1(C)C(=O)N(CC2CO2)C(=O)N1CC1CO1
6388,CNC(=O)ON=C1SCOC1C
6389,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
6390,CCCCCCCCc1ccccc1O
6391,CCOC(OCC)[SiH2]CNCCCCCCN
6392,CNC(=O)ON=C1COCCS1
6393,COP(=O)(SC(C)C)SC(C)C
6394,CC1(C)CC2(NC(=O)N(CCCN3CCC(O)CC3)C2=O)c2cc(F)ccc2O1
6395,CN(CO)C(=O)Oc1cccc2ccccc12
6396,C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1
6397,CC1(C)CC2(NC(=O)N(CCCN3CCC(O)CC3)C2=O)c2cc(Cl)ccc2O1
6398,CCC1OCC(=NOC(=O)NC)S1
6399,CCN(CC)CCNc1c(Cl)cc(C)c2ncccc12
6400,Cc1ccccc1-n1c(C)nc2ccc(N)cc2c1=O
6401,CCC1OCSC1=NOC(=O)NC
6402,CCN(CC)c1cc(C)nc2ncnn12
6403,CSc1nc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1
6404,CC=CCC(C(=O)O)c1ccc(-c2ccccc2)cc1
6405,Cc1cc(C)c(C2C(=O)c3ccccc3C2=O)c(C)c1
6406,CCCC1OCSC1=NOC(=O)NC
6407,CS(=O)(=O)c1nc(-c2ccc(F)cc2)n(-c2ccc(Cl)cc2)n1
6408,Cc1oncc1C(=O)N1CCCCC1
6409,CNC(=O)ON=C1SCOC1C(C)C
6410,O=C(CCC(=O)OC1CCCCC1)OC1CCCCC1
6411,Oc1c(Br)cc(Cl)cc1Cc1cc(Cl)cc(Br)c1O
6412,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O
6413,CC(C)c1c(C(=O)c2cccnc2)c2ccccc2n1C
6414,CC[Si]1(CC)N[Si](CC)(CC)N[Si](CC)(CC)N1
6415,OCc1ccc(OCCn2ccnc2)cc1
6416,CCN(CC)P(=O)(c1ccccc1)n1ccnc1
6417,CN1CCC23c4c5ccc(O)c4OC2C(N=[N+]=[N-])CCC3(O)C1C5
6418,COC1CCC(OC2CC3(CC(O)C(C)C(C(C)C=C(C)C(=O)C(C)CC(C)C(=O)O)O3)OC2(C)C2CCC(C)C3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)O2)OC1C
6419,O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12
6420,CC=C1CC(C)C(O)(CO)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23
6421,CCC(C)(C)OC
6422,Cc1c(Nc2ncnc3ccccc23)c(=O)n(-c2ccccc2)n1C
6423,COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C
6424,C=CCNC(=O)ON=C1SCOC1C
6425,CCCCCCOCCOCCOCC
6426,CN(C)C(CSC#N)CSC#N
6427,c1ccc(Oc2nncc3ccccc23)cc1
6428,C=CCC1=C(C)C(OC(=O)C2C(C)(C)C2(C)C)CC1=O
6429,CCCCP(CCCC)CCCC
6430,CCNC(=O)ON=C1SCOC1C
6431,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C
6432,CCCCN1C(=O)c2cccc([N+](=O)[O-])c2C1=O
6433,CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1
6434,CCCCC(CC)COP(Oc1ccccc1)Oc1ccccc1
